keyword_country,keyword_raw,keyword,kw_match,match_mode,regex_pattern,stance_original,stance_primary,context
Guam,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Guatemala,#Cuéntalo,#Cuéntalo,cuéntalo,substr,,Support / Adjacent,Support,Spanish testimony hashtag associated especially with Spain and the La Manada reckoning; useful across Spanish-language searches. Translation/Gloss: Tell it / tell your story.
Guatemala,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Guatemala,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Guatemala,#NiUnaMenos,#NiUnaMenos,niunamenos,word,\bniunamenos\b,Support / Adjacent,Support,Latin American movement against femicide and violence against women; often overlaps with #MeToo-adjacent activism. Translation/Gloss: Not one woman less.
Guatemala,#NosDuelen56,#NosDuelen56,nosduelen56,word,\bnosduelen56\b,Support,Support,Mar 2017 Hogar Seguro state shelter fire killed 41 girls (56 burned) after abuse complaints ignored; emblem of state violence against girls.
Guatemala,#TengoMiedo,#TengoMiedo,tengomiedo,word,\btengomiedo\b,Support,Support,'I am afraid' - Guatemalan women sharing fear/harassment testimonies (2017); verify volume before relying on it.
Guatemala,#YoSíTeCreo,#YoSíTeCreo,yosítecreo,substr,,Support / Solidarity,Support,Spanish solidarity tag/phrase used around sexual-violence testimony and belief of survivors. Translation/Gloss: I do believe you.
Guatemala,#YoTambién,#YoTambién,yotambién,substr,,Support / Translation,Support,Spanish-language equivalent of #MeToo; documented in global/regional lists. Translation/Gloss: Me too.
Guatemala,acoso sexual,acoso sexual,acoso sexual,word,\bacoso\ sexual\b,Support / Search Term,Support,Spanish publication/search keyword. Translation/Gloss: sexual harassment.
Guernsey,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Guernsey,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Guinea,#BalanceTonPorc,#BalanceTonPorc,balancetonporc,word,\bbalancetonporc\b,Support / Adjacent,Support,French #MeToo-era hashtag for naming or denouncing perpetrators; also provoked public backlash debates. Translation/Gloss: Expose/denounce your pig.
Guinea,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Guinea,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Guinea,#MoiAussi,#MoiAussi,moiaussi,word,\bmoiaussi\b,Support / Translation,Support,"French-language equivalent of #MeToo, documented in Canada/Francophone coverage. Translation/Gloss: Me too."
Guinea,#NousToutes,#NousToutes,noustoutes,word,\bnoustoutes\b,Support / Adjacent,Support,French feminist collective/hashtag after #MeToo and #BalanceTonPorc focused on violence against women. Translation/Gloss: All of us women.
Guinea,harcèlement sexuel,harcèlement sexuel,harcèlement sexuel,substr,,Support / Search Term,Support,French publication/search keyword. Translation/Gloss: sexual harassment.
Guinea,harcèlement sexuel / viol,viol,viol,word,\bviol\b,Support / Generic Term,Support,No sustained national hashtag movement documented.
Guinea-Bissau,#ChegaDeFiuFiu,#ChegaDeFiuFiu,chegadefiufiu,word,\bchegadefiufiu\b,Support / Adjacent,Support,Brazil-origin anti-street-harassment campaign; relevant for Portuguese-language searches. Translation/Gloss: Enough with catcalling.
Guinea-Bissau,#EuTambém,#EuTambém,eutambém,substr,,Support / Translation,Support,Portuguese equivalent of #MeToo. Translation/Gloss: Me too.
Guinea-Bissau,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Guinea-Bissau,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Guinea-Bissau,#PrimeiroAssédio,#PrimeiroAssédio,primeiroassédio,substr,,Support / Adjacent,Support,Brazil-origin hashtag where women shared first harassment experiences. Translation/Gloss: First harassment.
Guinea-Bissau,assédio sexual,assédio sexual,assédio sexual,substr,,Support / Search Term,Support,Portuguese publication/search keyword. Translation/Gloss: sexual harassment.
Guyana,#BelieveWomen,#BelieveWomen,believewomen,word,\bbelievewomen\b,Support / Solidarity,Support,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.
Guyana,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Guyana,#LifeInLeggings,#LifeInLeggings,lifeinleggings,word,\blifeinleggings\b,Support,Support,Regional wave incl. 2017 solidarity marches in Georgetown.
Guyana,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Guyana,#TimesUp,#TimesUp,timesup,word,\btimesup\b,Support / Solidarity,Support,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.
Guyana,sexual harassment,sexual harassment,sexual harassment,word,\bsexual\ harassment\b,Support / Search Term,Support,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.
Guyana,violence against women,violence against women,violence against women,word,\bviolence\ against\ women\b,Support / Search Term,Support,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.
Haiti,#BalanceTonPorc,#BalanceTonPorc,balancetonporc,word,\bbalancetonporc\b,Support / Adjacent,Support,French #MeToo-era hashtag for naming or denouncing perpetrators; also provoked public backlash debates. Translation/Gloss: Expose/denounce your pig.
Haiti,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Haiti,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Haiti,#MoiAussi,#MoiAussi,moiaussi,word,\bmoiaussi\b,Support / Translation,Support,"French-language equivalent of #MeToo, documented in Canada/Francophone coverage. Translation/Gloss: Me too."
Haiti,#NousToutes,#NousToutes,noustoutes,word,\bnoustoutes\b,Support / Adjacent,Support,French feminist collective/hashtag after #MeToo and #BalanceTonPorc focused on violence against women. Translation/Gloss: All of us women.
Haiti,Oxfam Haiti / #AidToo,Oxfam Haiti,oxfam haiti,word,\boxfam\ haiti\b,Support / Exposure,Support,Feb 2018 Oxfam sexual exploitation scandal in post-quake Haiti; launched the #AidToo reckoning in the aid sector.
Haiti,Oxfam Haiti / #AidToo,#AidToo,aidtoo,word,\baidtoo\b,Support / Exposure,Support,Feb 2018 Oxfam sexual exploitation scandal in post-quake Haiti; launched the #AidToo reckoning in the aid sector.
Haiti,harcèlement sexuel,harcèlement sexuel,harcèlement sexuel,substr,,Support / Search Term,Support,French publication/search keyword. Translation/Gloss: sexual harassment.
Heard Island and McDonald Islands,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Heard Island and McDonald Islands,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Holy See (Vatican City State),#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Holy See (Vatican City State),#IoAnche,#IoAnche,ioanche,word,\bioanche\b,Support / Translation,Support,Italian equivalent of #MeToo. Translation/Gloss: Me too.
Holy See (Vatican City State),#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Holy See (Vatican City State),#QuellaVoltaChe,#QuellaVoltaChe,quellavoltache,word,\bquellavoltache\b,Support / Adjacent,Support,Italian #MeToo-era testimony hashtag. Translation/Gloss: That time when.
Holy See (Vatican City State),molestie sessuali,molestie sessuali,molestie sessuali,word,\bmolestie\ sessuali\b,Support / Search Term,Support,Italian publication/search keyword. Translation/Gloss: sexual harassment.
Honduras,#Cuéntalo,#Cuéntalo,cuéntalo,substr,,Support / Adjacent,Support,Spanish testimony hashtag associated especially with Spain and the La Manada reckoning; useful across Spanish-language searches. Translation/Gloss: Tell it / tell your story.
Honduras,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Honduras,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Honduras,#NiUnaMenos,#NiUnaMenos,niunamenos,word,\bniunamenos\b,Support / Adjacent,Support,Latin American movement against femicide and violence against women; often overlaps with #MeToo-adjacent activism. Translation/Gloss: Not one woman less.
Honduras,#NiUnaMenos / femicidio,femicidio,femicidio,word,\bfemicidio\b,Support,Support,Regional frame; no distinct national tag documented.
Honduras,#YoSíTeCreo,#YoSíTeCreo,yosítecreo,substr,,Support / Solidarity,Support,Spanish solidarity tag/phrase used around sexual-violence testimony and belief of survivors. Translation/Gloss: I do believe you.
Honduras,#YoTambién,#YoTambién,yotambién,substr,,Support / Translation,Support,Spanish-language equivalent of #MeToo; documented in global/regional lists. Translation/Gloss: Me too.
Honduras,acoso sexual,acoso sexual,acoso sexual,word,\bacoso\ sexual\b,Support / Search Term,Support,Spanish publication/search keyword. Translation/Gloss: sexual harassment.
Hong Kong,#BelieveWomen,#BelieveWomen,believewomen,word,\bbelievewomen\b,Support / Solidarity,Support,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.
Hong Kong,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Hong Kong,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Hong Kong,#ProtestToo,#ProtestToo,protesttoo,word,\bprotesttoo\b,Support / Adjacent,Support,Hong Kong: #MeToo converged with 2019 pro-democracy protests and evolved into #ProtestToo against alleged sexual violence/police abuse. Translation/Gloss: Protest Too.
Hong Kong,#RiceBunny,#RiceBunny,ricebunny,word,\bricebunny\b,Support / Censorship Workaround,Support,English transliteration/hashtag version of the Chinese coded #MeToo phrase. Translation/Gloss: Rice bunny / MeToo homophone.
Hong Kong,#TimesUp,#TimesUp,timesup,word,\btimesup\b,Support / Solidarity,Support,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.
Hong Kong,#我也是,#我也是,我也是,substr,,Support / Translation,Support,Chinese #MeToo equivalent. Translation/Gloss: Me too.
Hong Kong,sexual harassment,sexual harassment,sexual harassment,word,\bsexual\ harassment\b,Support / Search Term,Support,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.
